-0.2583  	0.31161  	-0.0200  	-0.8959  	-0.5446  	-1.3830  	-0.1180  	-0.2253  	0.01569  	0.04188  	0.41016  	-0.9013  	0.24396  	-0.0723  	0.96640  	-0.0478  	0.15911  	-0.3453  	-0.1842  	-0.4430  	-0.5254  	0.82082  	0.22449  	-0.1914  	0.57304  	-0.3773  	0.93810  	-0.4974  	0.56830  	0.84788  	-0.3008  	0.02652  	-0.1896  	0.00719  	0.41236  	0.34123  	0.40846  	0.01172  	-0.2200  	0.52279  	-0.2581  	0.18625  	-0.2330  	-0.1723  	-0.0517  	-0.0161  	0.02393  	-0.1026  	0.00813  	0.01638  	0.05439  	0.00714  	-0.0073  	0.03850  	-0.0222  	-0.0682  	0.00469  	-0.0045  	0.00735  	0.00461  	-0.0162  	-0.0248  	0.01588  	0.03057  	-0.0343  	0.10846  	0.03694  	0.00527  	-0.0073  	0.00506  	1.08875  	129.236  	122.211  	
-0.5596  	0.27837  	-0.2340  	-0.9929  	-0.5171  	-1.6658  	-0.1349  	-0.3056  	-0.0572  	0.11042  	0.56444  	-0.8704  	0.19867  	-0.0977  	0.79859  	-0.1177  	0.08046  	-0.2949  	-0.2079  	-0.2748  	-0.5899  	0.83018  	0.11173  	-0.1408  	0.58200  	-0.3691  	0.83899  	-0.3888  	0.58904  	0.80439  	-0.2971  	-0.0424  	-0.1749  	0.00484  	0.43404  	0.38876  	0.38777  	-0.0183  	-0.2208  	0.58494  	-0.2286  	0.20862  	-0.2599  	-0.1961  	-0.0469  	-0.0147  	0.02944  	-0.1073  	-0.0069  	0.00980  	0.06012  	0.00242  	-0.0147  	0.03116  	-0.0291  	-0.0719  	0.00974  	-0.0045  	0.00473  	0.00300  	-0.0206  	-0.0221  	-0.0038  	0.02697  	-0.0343  	0.10846  	0.03694  	0.00527  	-0.0073  	0.00506  	1.08875  	129.236  	122.211  	
-0.8902  	0.14037  	-0.4568  	-0.9653  	-0.4473  	-1.7799  	-0.1485  	-0.3385  	-0.1132  	0.05510  	0.59780  	-0.7982  	0.12394  	-0.3391  	0.77085  	-0.1257  	0.07649  	-0.2383  	-0.2150  	-0.2173  	-0.5927  	0.76491  	0.11856  	-0.1865  	0.51374  	-0.3487  	0.78158  	-0.3096  	0.66083  	0.78227  	-0.2822  	-0.0332  	-0.1722  	0.02113  	0.39723  	0.45756  	0.28525  	-0.0611  	-0.1971  	0.57017  	-0.2681  	0.21854  	-0.2924  	-0.1921  	-0.0281  	-0.0102  	0.03946  	-0.1427  	-0.0106  	0.00691  	0.06208  	-0.0001  	-0.0076  	0.02752  	-0.0254  	-0.0823  	0.02672  	0.00483  	0.01608  	-0.0012  	-0.0222  	-0.0363  	0.00447  	0.02832  	-0.0343  	0.10846  	0.03694  	0.00527  	-0.0073  	0.00506  	1.08875  	129.236  	122.211  	
-0.9989  	0.06105  	-0.5380  	-1.0497  	-0.4225  	-1.8694  	-0.1028  	-0.4038  	-0.1018  	0.11427  	0.64151  	-0.7934  	0.10201  	-0.4982  	0.73426  	-0.1610  	0.07737  	-0.2409  	-0.2411  	-0.1759  	-0.6716  	0.76927  	0.06472  	-0.2609  	0.51193  	-0.3330  	0.74150  	-0.2320  	0.71079  	0.78764  	-0.2921  	-0.0367  	-0.1807  	0.04065  	0.36434  	0.48373  	0.24115  	-0.0537  	-0.1860  	0.56513  	-0.2635  	0.21245  	-0.2898  	-0.2070  	-0.0276  	-0.0206  	0.05096  	-0.1373  	-0.0127  	0.01306  	0.06625  	0.00420  	-0.0103  	0.03671  	-0.0193  	-0.0822  	0.02907  	0.00287  	0.00703  	-0.0107  	-0.0282  	-0.0472  	0.01312  	0.02801  	-0.0343  	0.10846  	0.03694  	0.00527  	-0.0073  	0.00506  	1.08875  	129.236  	122.211  	
-1.0213  	0.07112  	-0.5361  	-1.0706  	-0.4544  	-1.8854  	-0.1290  	-0.4248  	-0.0914  	0.14762  	0.64127  	-0.8246  	0.10459  	-0.4843  	0.64071  	-0.1797  	0.09710  	-0.2076  	-0.2434  	-0.1733  	-0.6921  	0.76086  	0.06339  	-0.2955  	0.51944  	-0.3208  	0.67454  	-0.1527  	0.74625  	0.79799  	-0.2797  	-0.0343  	-0.1875  	0.04039  	0.33047  	0.48538  	0.20652  	-0.0720  	-0.1612  	0.55568  	-0.2581  	0.20263  	-0.2812  	-0.2195  	-0.0298  	-0.0256  	0.04471  	-0.1418  	-0.0088  	0.01446  	0.07159  	0.00252  	-0.0066  	0.03565  	-0.0210  	-0.0768  	0.02729  	0.00201  	0.00547  	-0.0012  	-0.0311  	-0.0311  	0.00958  	0.03364  	-0.0343  	0.10846  	0.03694  	0.00527  	-0.0073  	0.00506  	1.08875  	129.236  	122.211  	
-0.9852  	0.09874  	-0.5099  	-1.0515  	-0.4365  	-1.8742  	-0.1269  	-0.4000  	-0.0858  	0.15086  	0.62145  	-0.8246  	0.09935  	-0.4846  	0.67386  	-0.1721  	0.08931  	-0.1863  	-0.2365  	-0.1603  	-0.6881  	0.73969  	0.03978  	-0.2936  	0.51722  	-0.3245  	0.67358  	-0.1265  	0.76960  	0.80046  	-0.2800  	-0.0412  	-0.1841  	0.04615  	0.32255  	0.47303  	0.18718  	-0.0779  	-0.1491  	0.56158  	-0.2484  	0.19540  	-0.2750  	-0.2080  	-0.0310  	-0.0267  	0.04059  	-0.1463  	-0.0113  	0.01573  	0.07353  	-0.0007  	-0.0038  	0.03215  	-0.0225  	-0.0741  	0.02740  	0.00032  	0.00703  	-0.0001  	-0.0310  	-0.0322  	0.00410  	0.03376  	-0.0343  	0.10846  	0.03694  	0.00527  	-0.0073  	0.00506  	1.08875  	129.236  	122.211  	
-0.9260  	0.11023  	-0.5034  	-0.9967  	-0.4049  	-1.8344  	-0.1175  	-0.3982  	-0.0829  	0.12428  	0.59690  	-0.7800  	0.11708  	-0.4512  	0.73427  	-0.1645  	0.07861  	-0.1893  	-0.2299  	-0.1771  	-0.7029  	0.74835  	0.05138  	-0.2994  	0.50866  	-0.3292  	0.67418  	-0.1011  	0.79901  	0.81231  	-0.2866  	-0.0399  	-0.1720  	0.04694  	0.31812  	0.46818  	0.17917  	-0.0785  	-0.1420  	0.57395  	-0.2445  	0.19468  	-0.2746  	-0.1997  	-0.0367  	-0.0259  	0.04008  	-0.1384  	-0.0082  	0.01074  	0.07388  	-0.0008  	-0.0055  	0.03023  	-0.0216  	-0.0746  	0.02754  	-0.0004  	0.00854  	-0.0021  	-0.0294  	-0.0350  	0.00200  	0.03306  	-0.0343  	0.10846  	0.03694  	0.00527  	-0.0073  	0.00506  	1.08875  	129.236  	122.211  	
-0.7588  	0.17450  	-0.4169  	-0.8793  	-0.4099  	-1.6746  	-0.1603  	-0.3234  	-0.0697  	0.03847  	0.48200  	-0.7042  	0.14988  	-0.2983  	0.89080  	-0.1552  	0.10633  	-0.2365  	-0.1909  	-0.2338  	-0.6623  	0.76299  	0.11121  	-0.2837  	0.54705  	-0.3464  	0.74382  	-0.1878  	0.76711  	0.82743  	-0.3032  	-0.0300  	-0.1897  	0.03352  	0.37362  	0.41904  	0.21228  	-0.0575  	-0.1251  	0.58484  	-0.2675  	0.20614  	-0.2647  	-0.1909  	-0.0278  	-0.0173  	0.04134  	-0.1186  	-0.0151  	0.01328  	0.07665  	-0.0004  	-0.0183  	0.02659  	-0.0224  	-0.0728  	0.02299  	-0.0028  	0.00865  	-0.0016  	-0.0322  	-0.0368  	0.00639  	0.03700  	-0.0343  	0.10846  	0.03694  	0.00527  	-0.0073  	0.00506  	1.08875  	129.236  	122.211  	
-0.5452  	0.27876  	-0.2420  	-0.8603  	-0.4353  	-1.5251  	-0.1369  	-0.2881  	-0.0532  	0.01804  	0.25972  	-0.8239  	0.23666  	-0.1657  	1.13380  	-0.2234  	0.13814  	-0.3145  	-0.1974  	-0.3464  	-0.5976  	0.82593  	0.19541  	-0.2122  	0.54468  	-0.3630  	0.86420  	-0.3528  	0.68433  	0.85316  	-0.3007  	-0.0214  	-0.1979  	0.01584  	0.40514  	0.36856  	0.27471  	-0.0498  	-0.1658  	0.58782  	-0.2451  	0.19287  	-0.2587  	-0.1783  	-0.0362  	-0.0285  	0.03450  	-0.1214  	-0.0100  	0.00924  	0.06501  	0.00373  	-0.0056  	0.03077  	-0.0230  	-0.0635  	0.02150  	-0.0073  	0.01343  	0.00427  	-0.0268  	-0.0277  	-0.0010  	0.03067  	-0.0343  	0.10846  	0.03694  	0.00527  	-0.0073  	0.00506  	1.08875  	129.236  	122.211  	
-0.3361  	0.32729  	-0.0666  	-0.8054  	-0.4463  	-1.3472  	-0.1582  	-0.2264  	-0.0327  	-0.0266  	0.23002  	-0.8613  	0.25580  	-0.0878  	1.21171  	-0.1574  	0.17098  	-0.3327  	-0.2061  	-0.4156  	-0.5077  	0.86615  	0.24284  	-0.1959  	0.57685  	-0.3656  	0.92765  	-0.4379  	0.65135  	0.87086  	-0.3091  	0.01297  	-0.2023  	0.03140  	0.41789  	0.34926  	0.35063  	-0.0130  	-0.1791  	0.56913  	-0.2776  	0.20145  	-0.2456  	-0.1634  	-0.0292  	-0.0208  	0.03046  	-0.1175  	-0.0005  	0.01178  	0.06240  	-0.0016  	-0.0066  	0.02733  	-0.0212  	-0.0539  	0.01749  	-0.0024  	0.01219  	0.00133  	-0.0193  	-0.0303  	0.00119  	0.02931  	-0.0343  	0.10846  	0.03694  	0.00527  	-0.0073  	0.00506  	1.08875  	129.236  	122.211  	
