-0.5423  	0.30036  	-0.2330  	-1.0275  	-0.5654  	-1.6045  	-0.1547  	-0.2923  	-0.0228  	0.06854  	0.54833  	-0.8525  	0.23253  	-0.1589  	0.76850  	-0.0703  	0.11833  	-0.2937  	-0.2212  	-0.3028  	-0.5936  	0.78935  	0.14556  	-0.2272  	0.48171  	-0.3377  	0.78787  	-0.3196  	0.61886  	0.80029  	-0.2739  	-0.0278  	-0.1390  	0.01450  	0.39180  	0.38004  	0.31675  	-0.0366  	-0.2016  	0.54433  	-0.2111  	0.19780  	-0.2460  	-0.1915  	-0.0462  	-0.0248  	0.02479  	-0.1200  	-0.0074  	0.01451  	0.05810  	-0.0018  	-0.0093  	0.02708  	-0.0266  	-0.0640  	0.01616  	-0.0083  	0.00832  	-0.0058  	-0.0133  	-0.0131  	0.00542  	0.03776  	-0.0343  	0.10846  	0.03694  	0.00527  	-0.0073  	0.00506  	1.08875  	129.236  	122.211  	
-0.8529  	0.12032  	-0.4818  	-0.9657  	-0.4153  	-1.8095  	-0.1204  	-0.3601  	-0.0632  	0.11441  	0.54294  	-0.7974  	0.19246  	-0.2871  	0.70005  	-0.1343  	0.07987  	-0.2036  	-0.2187  	-0.2047  	-0.7395  	0.76817  	0.05710  	-0.2691  	0.53217  	-0.3392  	0.68136  	-0.1561  	0.77729  	0.80332  	-0.2963  	-0.0381  	-0.1776  	0.03407  	0.34937  	0.46774  	0.21117  	-0.0702  	-0.1706  	0.60031  	-0.2506  	0.19645  	-0.2803  	-0.1887  	-0.0359  	-0.0237  	0.04454  	-0.1361  	-0.0018  	0.00662  	0.05077  	0.00092  	-0.0100  	0.03321  	-0.0191  	-0.0798  	0.01800  	-0.0008  	0.00254  	0.00280  	-0.0220  	-0.0353  	0.01045  	0.02742  	-0.0343  	0.10846  	0.03694  	0.00527  	-0.0073  	0.00506  	1.08875  	129.236  	122.211  	
-0.9395  	0.10927  	-0.5133  	-0.8784  	-0.3497  	-1.8264  	-0.1235  	-0.3616  	-0.1089  	0.09605  	0.58109  	-0.7614  	0.15403  	-0.3828  	0.80917  	-0.1085  	0.05467  	-0.2009  	-0.2295  	-0.1579  	-0.6837  	0.76120  	0.06601  	-0.2446  	0.51853  	-0.3364  	0.70171  	-0.2002  	0.73936  	0.78566  	-0.2867  	-0.0519  	-0.1619  	0.03913  	0.35729  	0.48291  	0.20473  	-0.0748  	-0.1692  	0.57536  	-0.2710  	0.22547  	-0.2870  	-0.1998  	-0.0325  	-0.0150  	0.04717  	-0.1424  	0.00831  	0.00039  	0.05678  	0.00301  	-0.0057  	0.03334  	-0.0188  	-0.0863  	0.02605  	0.00336  	0.02002  	-0.0067  	-0.0229  	-0.0353  	0.00010  	0.02471  	-0.0343  	0.10846  	0.03694  	0.00527  	-0.0073  	0.00506  	1.08875  	129.236  	122.211  	
-1.0071  	0.08412  	-0.5534  	-0.9865  	-0.3710  	-1.9029  	-0.0958  	-0.4115  	-0.0998  	0.15187  	0.63339  	-0.7726  	0.12243  	-0.4581  	0.72748  	-0.1635  	0.05610  	-0.2078  	-0.2442  	-0.1418  	-0.7020  	0.76602  	0.03114  	-0.2850  	0.51386  	-0.3192  	0.67518  	-0.1497  	0.76569  	0.79422  	-0.2871  	-0.0590  	-0.1683  	0.05072  	0.33650  	0.50216  	0.19075  	-0.0812  	-0.1632  	0.57016  	-0.2660  	0.21558  	-0.2829  	-0.2119  	-0.0285  	-0.0210  	0.04775  	-0.1390  	-0.0013  	0.01293  	0.07186  	0.00085  	-0.0112  	0.03644  	-0.0208  	-0.0760  	0.02870  	0.00163  	0.01174  	-0.0065  	-0.0306  	-0.0414  	0.00920  	0.02581  	-0.0343  	0.10846  	0.03694  	0.00527  	-0.0073  	0.00506  	1.08875  	129.236  	122.211  	
-1.0091  	0.09389  	-0.5680  	-0.9857  	-0.3984  	-1.8961  	-0.1218  	-0.4043  	-0.0845  	0.17362  	0.60874  	-0.7828  	0.13704  	-0.4553  	0.70823  	-0.1560  	0.07133  	-0.1826  	-0.2354  	-0.1285  	-0.7037  	0.75620  	0.03575  	-0.3087  	0.51533  	-0.3147  	0.64910  	-0.0913  	0.79657  	0.79846  	-0.2838  	-0.0564  	-0.1723  	0.05580  	0.31852  	0.48566  	0.16856  	-0.0817  	-0.1361  	0.57312  	-0.2586  	0.20647  	-0.2781  	-0.2124  	-0.0351  	-0.0233  	0.04672  	-0.1389  	-0.0043  	0.01227  	0.06876  	-0.0004  	-0.0083  	0.03898  	-0.0192  	-0.0754  	0.02622  	0.00103  	0.01251  	-3.2857  	-0.0302  	-0.0352  	0.00647  	0.03057  	-0.0343  	0.10846  	0.03694  	0.00527  	-0.0073  	0.00506  	1.08875  	129.236  	122.211  	
-1.0250  	0.08107  	-0.5602  	-0.9925  	-0.4126  	-1.8924  	-0.1349  	-0.4109  	-0.0855  	0.17075  	0.60010  	-0.8101  	0.13485  	-0.4644  	0.70106  	-0.1416  	0.07680  	-0.1692  	-0.2357  	-0.1263  	-0.7127  	0.74300  	0.04880  	-0.3125  	0.50469  	-0.3110  	0.63356  	-0.0865  	0.78981  	0.78992  	-0.2787  	-0.0508  	-0.1777  	0.05578  	0.30974  	0.48172  	0.16165  	-0.0832  	-0.1416  	0.56942  	-0.2506  	0.19645  	-0.2736  	-0.2071  	-0.0365  	-0.0253  	0.04347  	-0.1426  	-0.0072  	0.01363  	0.06628  	-0.0015  	-0.0063  	0.03896  	-0.0176  	-0.0736  	0.02624  	0.00075  	0.01356  	0.00038  	-0.0303  	-0.0303  	0.00297  	0.03123  	-0.0343  	0.10846  	0.03694  	0.00527  	-0.0073  	0.00506  	1.08875  	129.236  	122.211  	
-0.9813  	0.08819  	-0.5867  	-0.9383  	-0.3658  	-1.8621  	-0.1219  	-0.3899  	-0.0855  	0.16531  	0.58004  	-0.7531  	0.15008  	-0.4341  	0.77020  	-0.1451  	0.07095  	-0.1751  	-0.2267  	-0.1158  	-0.7068  	0.75460  	0.02648  	-0.3169  	0.51821  	-0.3128  	0.62508  	-0.0701  	0.80572  	0.78922  	-0.2908  	-0.0609  	-0.1714  	0.05485  	0.31072  	0.47082  	0.15027  	-0.0797  	-0.1264  	0.57492  	-0.2591  	0.20273  	-0.2674  	-0.2074  	-0.0377  	-0.0217  	0.04972  	-0.1344  	-0.0036  	0.01129  	0.06480  	-0.0010  	-0.0107  	0.03787  	-0.0164  	-0.0777  	0.02527  	-0.0009  	0.01185  	-0.0013  	-0.0297  	-0.0391  	0.00361  	0.02770  	-0.0343  	0.10846  	0.03694  	0.00527  	-0.0073  	0.00506  	1.08875  	129.236  	122.211  	
-0.9808  	0.10463  	-0.5748  	-0.9436  	-0.3686  	-1.8209  	-0.1185  	-0.3670  	-0.0868  	0.15015  	0.57389  	-0.7344  	0.14869  	-0.4135  	0.77178  	-0.1491  	0.07641  	-0.1792  	-0.2146  	-0.1235  	-0.6981  	0.75857  	0.02058  	-0.3069  	0.53400  	-0.3166  	0.63790  	-0.0652  	0.82077  	0.78670  	-0.2910  	-0.0625  	-0.1755  	0.05097  	0.30670  	0.47101  	0.14401  	-0.0852  	-0.1105  	0.57242  	-0.2719  	0.20543  	-0.2695  	-0.2125  	-0.0343  	-0.0210  	0.04938  	-0.1280  	-0.0061  	0.01213  	0.06798  	-0.0016  	-0.0115  	0.03470  	-0.0156  	-0.0792  	0.02740  	-0.0014  	0.00854  	-0.0036  	-0.0298  	-0.0379  	0.00378  	0.03056  	-0.0343  	0.10846  	0.03694  	0.00527  	-0.0073  	0.00506  	1.08875  	129.236  	122.211  	
-0.9671  	0.10360  	-0.5739  	-0.9506  	-0.3739  	-1.8116  	-0.1170  	-0.3729  	-0.0867  	0.14851  	0.56336  	-0.7390  	0.15070  	-0.4075  	0.75055  	-0.1448  	0.07388  	-0.1708  	-0.2217  	-0.1285  	-0.7093  	0.75771  	0.02384  	-0.3106  	0.53088  	-0.3161  	0.64260  	-0.0631  	0.83394  	0.79251  	-0.2927  	-0.0590  	-0.1735  	0.05250  	0.30541  	0.47247  	0.13815  	-0.0832  	-0.1151  	0.57859  	-0.2790  	0.20429  	-0.2709  	-0.2106  	-0.0346  	-0.0235  	0.05019  	-0.1297  	-0.0062  	0.01170  	0.07148  	-0.0007  	-0.0117  	0.03527  	-0.0161  	-0.0768  	0.02676  	-0.0032  	0.00650  	-0.0028  	-0.0303  	-0.0386  	0.00307  	0.03123  	-0.0343  	0.10846  	0.03694  	0.00527  	-0.0073  	0.00506  	1.08875  	129.236  	122.211  	
-0.9403  	0.11105  	-0.5512  	-0.9473  	-0.3647  	-1.7872  	-0.1114  	-0.3685  	-0.0852  	0.13986  	0.55338  	-0.7376  	0.14179  	-0.4017  	0.76599  	-0.1519  	0.07862  	-0.1647  	-0.2196  	-0.1478  	-0.7055  	0.75806  	0.02999  	-0.3151  	0.52703  	-0.3208  	0.65228  	-0.0533  	0.83929  	0.79269  	-0.2919  	-0.0588  	-0.1749  	0.05052  	0.30974  	0.46701  	0.13093  	-0.0843  	-0.1172  	0.58054  	-0.2680  	0.20580  	-0.2684  	-0.2081  	-0.0367  	-0.0229  	0.04812  	-0.1286  	-0.0076  	0.01185  	0.07486  	-0.0019  	-0.0128  	0.03141  	-0.0159  	-0.0774  	0.03038  	-0.0027  	0.00498  	-0.0034  	-0.0291  	-0.0376  	0.00418  	0.03237  	-0.0343  	0.10846  	0.03694  	0.00527  	-0.0073  	0.00506  	1.08875  	129.236  	122.211  	
