-0.6500  	0.25001  	-0.2678  	-1.0722  	-0.5130  	-1.6629  	-0.1537  	-0.3569  	-0.0371  	0.08964  	0.54772  	-0.8183  	0.20392  	-0.2521  	0.70148  	-0.1015  	0.10666  	-0.2453  	-0.2286  	-0.2528  	-0.6801  	0.76921  	0.13778  	-0.2738  	0.48969  	-0.3295  	0.73928  	-0.2032  	0.70712  	0.79499  	-0.2846  	-0.0371  	-0.1547  	0.02158  	0.35227  	0.43135  	0.26462  	-0.0490  	-0.1877  	0.57308  	-0.1864  	0.19306  	-0.2419  	-0.1897  	-0.0462  	-0.0220  	0.03985  	-0.1203  	-0.0064  	0.01567  	0.06532  	0.00448  	-0.0055  	0.02869  	-0.0257  	-0.0690  	0.01701  	-0.0039  	0.00837  	-0.0023  	-0.0168  	-0.0172  	-0.0007  	0.03796  	-0.0343  	0.10846  	0.03694  	0.00527  	-0.0073  	0.00506  	1.08875  	129.236  	122.211  	
-0.9341  	0.09657  	-0.5153  	-1.0170  	-0.3890  	-1.8421  	-0.1219  	-0.3934  	-0.0823  	0.09630  	0.56108  	-0.7958  	0.14295  	-0.3325  	0.65024  	-0.1620  	0.07527  	-0.2031  	-0.2224  	-0.2328  	-0.7813  	0.76176  	0.05507  	-0.2809  	0.51672  	-0.3405  	0.69440  	-0.1404  	0.82028  	0.81943  	-0.2951  	-0.0390  	-0.1915  	0.03582  	0.34244  	0.49788  	0.19345  	-0.0840  	-0.1613  	0.57110  	-0.2311  	0.20439  	-0.2931  	-0.2006  	-0.0298  	-0.0210  	0.03342  	-0.1352  	-0.0002  	-0.0029  	0.06072  	0.00299  	-0.0038  	0.02435  	-0.0205  	-0.0762  	0.02092  	0.00544  	0.01215  	-0.0026  	-0.0187  	-0.0327  	0.00678  	0.02656  	-0.0343  	0.10846  	0.03694  	0.00527  	-0.0073  	0.00506  	1.08875  	129.236  	122.211  	
-1.0017  	0.06905  	-0.5524  	-1.0728  	-0.4137  	-1.9263  	-0.1255  	-0.4275  	-0.0795  	0.13697  	0.64557  	-0.8157  	0.11784  	-0.4440  	0.66930  	-0.1889  	0.09238  	-0.2082  	-0.2496  	-0.2038  	-0.7093  	0.76098  	0.04701  	-0.2796  	0.51592  	-0.3276  	0.70267  	-0.1747  	0.73860  	0.79673  	-0.2799  	-0.0476  	-0.1617  	0.04213  	0.34357  	0.47920  	0.21037  	-0.0763  	-0.1781  	0.56119  	-0.2519  	0.21595  	-0.2854  	-0.2161  	-0.0323  	-0.0195  	0.04975  	-0.1402  	-0.0003  	0.01164  	0.07276  	0.00267  	-0.0111  	0.03530  	-0.0234  	-0.0719  	0.02593  	0.00090  	0.01106  	-0.0017  	-0.0253  	-0.0421  	0.00837  	0.02728  	-0.0343  	0.10846  	0.03694  	0.00527  	-0.0073  	0.00506  	1.08875  	129.236  	122.211  	
-1.0224  	0.05371  	-0.5614  	-1.0735  	-0.4369  	-1.9284  	-0.1296  	-0.4349  	-0.0965  	0.15045  	0.66260  	-0.8259  	0.10976  	-0.4756  	0.66400  	-0.1831  	0.09296  	-0.2177  	-0.2440  	-0.1851  	-0.6916  	0.76512  	0.06154  	-0.2868  	0.51513  	-0.3231  	0.69284  	-0.1838  	0.71567  	0.80038  	-0.2767  	-0.0392  	-0.1792  	0.04041  	0.35262  	0.48360  	0.22447  	-0.0726  	-0.1772  	0.55542  	-0.2672  	0.20881  	-0.2851  	-0.2215  	-0.0307  	-0.0215  	0.04515  	-0.1454  	-0.0055  	0.01447  	0.07347  	0.00205  	-0.0146  	0.03562  	-0.0226  	-0.0735  	0.02572  	0.00204  	0.00601  	-0.0034  	-0.0295  	-0.0362  	0.01351  	0.02934  	-0.0343  	0.10846  	0.03694  	0.00527  	-0.0073  	0.00506  	1.08875  	129.236  	122.211  	
-1.0485  	0.06230  	-0.5516  	-1.0987  	-0.4543  	-1.9402  	-0.1289  	-0.4469  	-0.0928  	0.17738  	0.66289  	-0.8423  	0.10451  	-0.4823  	0.62579  	-0.1726  	0.09237  	-0.1847  	-0.2423  	-0.1469  	-0.7036  	0.74024  	0.06362  	-0.2966  	0.50190  	-0.3162  	0.64936  	-0.1390  	0.75694  	0.78872  	-0.2652  	-0.0455  	-0.1765  	0.04899  	0.33020  	0.47604  	0.19028  	-0.0798  	-0.1650  	0.55444  	-0.2587  	0.20206  	-0.2766  	-0.2142  	-0.0320  	-0.0275  	0.04098  	-0.1470  	-0.0027  	0.01539  	0.07552  	-0.0014  	-0.0086  	0.03441  	-0.0218  	-0.0707  	0.02737  	0.00277  	0.00792  	0.00066  	-0.0296  	-0.0289  	0.00951  	0.03034  	-0.0343  	0.10846  	0.03694  	0.00527  	-0.0073  	0.00506  	1.08875  	129.236  	122.211  	
-1.0086  	0.07354  	-0.5249  	-1.0729  	-0.4483  	-1.9024  	-0.1291  	-0.4102  	-0.0882  	0.16048  	0.65013  	-0.8449  	0.09742  	-0.4956  	0.69041  	-0.1653  	0.10126  	-0.1910  	-0.2419  	-0.1589  	-0.6696  	0.73710  	0.04517  	-0.2804  	0.51119  	-0.3242  	0.68319  	-0.1554  	0.72889  	0.78526  	-0.2811  	-0.0374  	-0.1792  	0.04458  	0.33495  	0.46133  	0.21020  	-0.0757  	-0.1671  	0.55122  	-0.2547  	0.19873  	-0.2828  	-0.2096  	-0.0339  	-0.0238  	0.04133  	-0.1542  	-0.0070  	0.01639  	0.07160  	-0.0024  	-0.0074  	0.03275  	-0.0225  	-0.0717  	0.02519  	4.29153  	0.00888  	-0.0018  	-0.0287  	-0.0321  	0.00459  	0.03205  	-0.0343  	0.10846  	0.03694  	0.00527  	-0.0073  	0.00506  	1.08875  	129.236  	122.211  	
-0.8603  	0.10477  	-0.5066  	-0.9303  	-0.3696  	-1.8190  	-0.1039  	-0.3592  	-0.0697  	0.08833  	0.61942  	-0.7228  	0.13838  	-0.4134  	0.81560  	-0.1842  	0.07603  	-0.2038  	-0.2170  	-0.1634  	-0.6673  	0.76239  	0.05119  	-0.2638  	0.52995  	-0.3384  	0.69344  	-0.1045  	0.76282  	0.80916  	-0.2973  	-0.0547  	-0.1647  	0.04679  	0.35389  	0.45322  	0.19074  	-0.0797  	-0.1452  	0.57337  	-0.2657  	0.20770  	-0.2858  	-0.2040  	-0.0377  	-0.0204  	0.04514  	-0.1343  	-0.0006  	0.00970  	0.07711  	-0.0028  	-0.0116  	0.02956  	-0.0241  	-0.0719  	0.02709  	0.00010  	0.00926  	-0.0016  	-0.0310  	-0.0437  	0.00049  	0.02662  	-0.0343  	0.10846  	0.03694  	0.00527  	-0.0073  	0.00506  	1.08875  	129.236  	122.211  	
-0.6521  	0.24399  	-0.3670  	-0.8158  	-0.3520  	-1.5618  	-0.1452  	-0.3347  	-0.0698  	-0.0051  	0.27857  	-0.7082  	0.24669  	-0.1460  	1.05944  	-0.1630  	0.08658  	-0.2589  	-0.2054  	-0.3033  	-0.6520  	0.78147  	0.09376  	-0.2264  	0.53725  	-0.3600  	0.81822  	-0.2606  	0.75731  	0.87239  	-0.2981  	-0.0278  	-0.1901  	0.01918  	0.35462  	0.39851  	0.21549  	-0.0945  	-0.1322  	0.62043  	-0.2650  	0.19691  	-0.2844  	-0.1805  	-0.0331  	-0.0184  	0.03295  	-0.1227  	-0.0130  	0.01240  	0.07210  	0.00128  	-0.0266  	0.02922  	-0.0324  	-0.0661  	0.01678  	-0.0099  	0.00923  	-0.0029  	-0.0171  	-0.0385  	0.00021  	0.02480  	-0.0343  	0.10846  	0.03694  	0.00527  	-0.0073  	0.00506  	1.08875  	129.236  	122.211  	
-0.3806  	0.31999  	-0.1432  	-0.7463  	-0.3628  	-1.3998  	-0.1386  	-0.2782  	-0.0427  	0.00623  	0.06727  	-0.8762  	0.31625  	-0.0331  	1.29530  	-0.2547  	0.15145  	-0.3377  	-0.2349  	-0.3919  	-0.6152  	0.88273  	0.20875  	-0.2184  	0.60681  	-0.3781  	0.91541  	-0.3533  	0.72171  	0.90147  	-0.3047  	0.00245  	-0.1981  	0.02971  	0.37743  	0.35458  	0.27691  	-0.0393  	-0.1597  	0.60622  	-0.2714  	0.20163  	-0.2474  	-0.1614  	-0.0279  	-0.0320  	0.03349  	-0.1079  	0.01680  	0.00425  	0.06040  	0.00456  	-0.0092  	0.02726  	-0.0207  	-0.0615  	0.01831  	-0.0107  	0.01527  	0.00619  	-0.0153  	-0.0354  	-0.0009  	0.02618  	-0.0343  	0.10846  	0.03694  	0.00527  	-0.0073  	0.00506  	1.08875  	129.236  	122.211  	
-0.2573  	0.34965  	-0.0888  	-0.7555  	-0.4115  	-1.2913  	-0.1520  	-0.2387  	-0.0456  	-0.0467  	0.13275  	-0.9150  	0.26758  	-0.0622  	1.26966  	-0.1752  	0.15899  	-0.3608  	-0.2036  	-0.4833  	-0.5277  	0.89375  	0.29051  	-0.1731  	0.63441  	-0.3831  	1.00977  	-0.4768  	0.64503  	0.88845  	-0.3113  	0.01648  	-0.2104  	0.01909  	0.47118  	0.34122  	0.35617  	-0.0230  	-0.2036  	0.56057  	-0.3116  	0.21153  	-0.2617  	-0.1713  	-0.0422  	-0.0230  	0.02301  	-0.1115  	0.01229  	0.01124  	0.06528  	-0.0007  	-0.0066  	0.02682  	-0.0249  	-0.0527  	0.01727  	-0.0071  	0.01115  	0.00727  	-0.0246  	-0.0289  	0.00119  	0.02402  	-0.0343  	0.10846  	0.03694  	0.00527  	-0.0073  	0.00506  	1.08875  	129.236  	122.211  	
